time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.03297936178807799,-0.019120653417078297,11.51153562338282,6.2705785995422225,0.025470981725079334,0.0,-0.12704227530678022,-0.06334557551048245,2.3249939647722737,-0.02192945932958193,-0.010951524427906856,0.0,435.71275192498035,436.41346838815974,436.8152180156707,435.12606152362184
1.2000000000000006,-0.04111523957065307,-0.023181079104089564,11.653609420366243,6.269597107665943,0.024940406639404777,0.0,-0.14409061358137046,-0.07211261654155017,2.410621387943687,-0.0070590181865476664,-0.004928012619020203,0.0,438.14469328231127,438.6452956288027,436.30397969811554,437.54376192799253
1.2600000000000007,-0.050453268155680527,-0.027887440051613897,11.808358239716833,6.269173036928489,0.025233475446693632,0.0,-0.16716553142949406,-0.08481401383570328,2.7469249723675975,-0.007085507158389697,0.019526806715855376,0.0,510.3715122654948,512.1138377002843,512.0043970592525,512.0026302135277
1.3200000000000007,-0.06101640455749464,-0.03327141019087013,11.976446870597178,6.268611427144187,0.026103599225824503,0.0,-0.18504084410519164,-0.09469848434213513,2.855758489774978,-0.014349192672193773,0.0018485800310292537,0.0,447.1331316210766,445.6905236067625,447.86542959110966,447.27437702338875
1.3800000000000008,-0.07257542310979112,-0.0392104238213386,12.147573913265314,6.267709707590768,0.026540899243284954,0.0,-0.20028601203988705,-0.10334488258880054,2.848491107644016,-0.01642338054325768,0.016402882227934477,0.0,408.9543343671847,410.2486161157374,410.069977537714,409.8857644719477
1.4400000000000008,-0.0851609562816015,-0.045743425660230305,12.322063494844535,6.267081760777245,0.027169526613556982,0.0,-0.21931296134193248,-0.1144995862881685,2.9675209055391227,-0.0006293906414549088,-0.005299525659604319,0.0,451.78714701192143,450.033835458982,449.85917482309975,451.1363652856857
1.5000000000000009,-0.09888547521641712,-0.052949071987046716,12.503282823544135,6.267121703987746,0.026967844882494596,0.0,-0.2381379581261691,-0.12568417306008023,3.072844971914297,0.0031378888183506808,0.00025782842877915377,0.0,446.7361073458225,447.1890921029386,447.06678522597934,447.3736250268762
1.560000000000001,-0.11378074560645358,-0.06085048973234124,12.692458771541853,6.267270975502983,0.026806081871622922,0.0,-0.2583529759711586,-0.13767094746294797,3.2325803793110914,0.0011549328485065927,-0.009377997078592446,0.0,464.769481206973,464.0136954795944,464.3566570263715,464.20102411495003
1.620000000000001,-0.12979291534796888,-0.06941464014358735,12.887840701461604,6.267202053434334,0.026172390940949697,0.0,-0.27532737071981406,-0.1477984749155853,3.2800155114642173,-0.006208136858555775,-0.013040315346307285,0.0,430.4822975782146,430.17239558564296,430.433815814309,429.8102465533453
1.680000000000001,-0.14677053901552908,-0.07856405918836727,13.084497409406582,6.266872176061376,0.024832703267635203,0.0,-0.290517339471931,-0.1572130635507982,3.275222198217022,-0.00411408199600519,-0.057010811688284604,0.0,414.8073308862125,410.9272712892742,413.51115361877135,413.6956814495726
